KEY ID	SChinese
FriendsListPermissionsWarning	您必须获得监护人的许可才能使用此功能。
AddFriendConfirm	要向 {0} 发送好友申请吗？
UnfriendConfirm	要与 {0} 解除好友关系吗？
UnblockConfirm	要将 {0} 解除封锁吗？
SettingsEnableFriendInvites	好友与大厅邀请
ErrorTooManyRequests	大厅申请的数量过多。请稍待几分钟后再试一次。
TempDisabled	暂时停用
TempDisabledLinkExplain	账号正进行更改。我们暂时限制了链接现有账号的功能。这将尽快在日后的更新中修正！
RedeemPopup	这是来自船员的礼物！\n{0}
RedeemButton	兑换
ErrorMaxFriends	您的朋友名单已满。
ErrorPlayerBlockedYou	错误：用户列于您的封锁名单或用户封锁您。
ErrorRecipientMaxFriendRequests	错误：用户的朋友申请数已达上限，无法接收更多申请。
ErrorSenderMaxFriendRequests	错误：您已发送太多则朋友申请。
ErrorRecipientMaxFriends	错误：用户的朋友名单已满
ViewRequests	查看请求
ParentPortalButton	请求许可
FriendsListEmailSent	我们刚才向您的家长或监护人发送请求额外朋友名单许可的电子邮件。请让他们查看他们的电子邮件。
Decontamination3	下去污室
ErrorCommunications	您的沟通交流设置使您无法加入游戏。如要加入此游戏，请启用与他人交流的功能。
SettingsColorblind	色盲文字
MergeGuestAccountText	此设备上似乎有<link="https://www.innersloth.com/merging-guest-accounts/">游客账号</link> ！我们现在已不再支持游客账号，并且会将您游客账号的所有物品、货币与纪录合并至这个 {0} 账号。\n\n如果您与其他人共享此设备 (电脑、手机等等)，请留意此游客账号是所有使用此设备的人共享的。如果您选择继续，未来此设备上的其他用户将无法合并此游客账号，因为此游客账号只可进行一次合并。您将无法再次重新分配已链接到此游客账号的物品、货币与纪录。\n\n请确认您要将游客账号合并至这个 {0} 账号。
MergeGuestAccountTitle	合并游客账号
ManageAccountTitle	管理账号
ManageAccountText	若要管理您的账号、进行合并，或有其他问题，请前往<link="https://accounts.innersloth.com/">https://accounts.innersloth.com</link> 。
CurrencyBeans	豆豆
CurrencyPods	{MapName} Pods
Cosmetic.visor_BaconVisor	很高兴见到你
Cosmetic.hat_Baguette	没有面包，只有痛苦
Cosmetic.skin_Bananaskin	花生酱果冻时间
Cosmetic.visor_BananaVisor	看到我跌倒
Cosmetic.nameplate_BlimeyPlate	蓝蓝柠檬！
Cosmetic.skin_BlueApronskin	点单 - 快捷方便
Cosmetic.skin_BlueSuspskin	布莱蒙?莱德
Cosmetic.hat_BreadLoaf	去拿面包
Cosmetic.nameplate_BreadPlate	面包最好
Cosmetic.pet_BredPet	波文比
Cosmetic.visor_BubbleBumVisor	美味软黏
Cosmetic.hat_Butter	黄油进脑
Cosmetic.skin_ChefBlackskin	大厨煮什么？- 黑色
Cosmetic.pet_ChewiePet	口香糖
Cosmetic.visor_CucumberVisor	美容觉
Cosmetic.nameplate_EggPlate	开心蛋卷！
Cosmetic.pet_HamPet	小香肠
Cosmetic.skin_Hotdogskin	1.50 美元
Cosmetic.visor_IceCreamChocolateVisor	伤心冰淇淋 - 巧克力
Cosmetic.visor_IceCreamMintVisor	伤心冰淇淋 - 薄荷
Cosmetic.visor_IceCreamStrawberryVisor	伤心冰淇淋 - 草莓
Cosmetic.visor_IceCreamUbeVisor	伤心冰淇淋 - 紫薯
Cosmetic.hat_OrangeHat	柑橘帽子
Cosmetic.skin_OrangeSuspskin	橘梦乐团
Cosmetic.hat_PancakeStack	脂肪堆
Cosmetic.hat_Pineapple	望眼菠萝
Cosmetic.skin_PinkApronskin	点单 - 纸杯蛋糕
Cosmetic.nameplate_PinkPlate	女孩心思
Cosmetic.nameplate_PizzaPlate	分一杯羹
Cosmetic.hat_PizzaSliceHat	披萨帽
Cosmetic.visor_PizzaVisor	你想把我切片吗？
Cosmetic.nameplate_PlatePlate	我叫普雷特
Cosmetic.hat_StrawberryLeavesHat	浆果羞涩
Cosmetic.hat_ToastButterHat	黄油吐司的日子
Cosmetic.visor_ToastVisor	上学迟到
Cosmetic.skin_YellowApronskin	点单 - 酒吧
Cosmetic.skin_YellowSuspskin	柠檬拉丝
Cosmetic.skin_PinkSuspskin	葡萄柚套装
Cosmetic.hat_BananaGreen	香蕉皮 - 未熟
Cosmetic.hat_BananaPurple	香蕉皮  - 霉菌色
Cosmetic.hat_cheeseBleu	香浓奶酪 - 蓝纹奶酪
Cosmetic.hat_cheeseMoldy	香浓奶酪  - 臭奶酪
Cosmetic.hat_cheeseSwiss	香浓奶酪  - 瑞士奶酪
Cosmetic.hat_ChefWhiteBlue	我是大厨帽 - 怀特厨师
Cosmetic.hat_cherryOrange	顶上樱桃 - 雷尼尔
Cosmetic.hat_cherryPink	顶上樱桃 - 粉色
Cosmetic.hat_chocolateCandy	冰淇淋球 - 泡泡糖
Cosmetic.hat_chocolateMatcha	冰淇淋球 - 抹茶
Cosmetic.hat_chocolateVanillaStrawb	冰淇淋球 - 草莓香草
Cosmetic.hat_croissant	脆皮羊角包
Cosmetic.hat_eggGreen	荷包蛋 - 绿色
Cosmetic.hat_eggYellow	荷包蛋 - 蛋黄面朝上
Cosmetic.skin_ApronGreen	点单 - 拿铁
Cosmetic.skin_ChefBlue	大厨煮什么？- 蓝色
Cosmetic.skin_ChefRed	大厨煮什么？
Cosmetic.hat_IceCreamMatcha	两个雪糕球 - 抹茶
Cosmetic.hat_IceCreamMint	两个雪糕球 - 薄荷
Cosmetic.hat_IceCreamNeo	两个雪糕球 - 新波利坦
Cosmetic.hat_IceCreamStrawberry	两个雪糕球 - 草莓
Cosmetic.hat_IceCreamUbe	两个雪糕球 - 紫薯
Cosmetic.hat_IceCreamVanilla	两个雪糕球 - 香草
Cosmetic.visor_lollipopCrew	棒棒糖 - 船员色
Cosmetic.visor_lollipopLemon	棒棒糖 - 菠萝
Cosmetic.visor_lollipopLime	棒棒糖 - 酸苹果
Cosmetic.nameplate_Croissant	我的羊角包掉了
Cosmetic.nameplate_Lemon	当柠檬给你人生时
Cosmetic.nameplate_Orange	橙子，看到我高兴吗？
Cosmetic.hat_sausage	系紧
SignInIssueTitle	{0}账号错误
SignInIssueText	很遗憾，由于账号限制，您的 {0} 无法用于创建账号。请改用其他 {1} 重试。\n\n您可以继续在此设备上玩《Among Us》，但以下功能会受到限制：关联账号、购买星星，以及将物品转移到新设备。如有任何问题，请发送电子邮件至 support@innersloth.com
FriendListUnavailable	好友列表不可用
ErrorSanction	由于{0}，您的账号已被封禁。封禁期限：{1}。
SanctionDuration	{0}
SanctionPermanent	永久
SanctionConduct	\r\n请利用这段时间，深刻反省自己的行为，并牢记我们的<link="https://www.innersloth.com/zh/code-of-conduct-chinese-simplified/">行为规范</link>！
SanctionSexualMisconduct	涉性不当行为
SanctionDoxing	分享或威胁分享个人信息或人肉搜索
SanctionIllegalActivity	鼓动或参与非法活动
SanctionHarassment	发送仇恨、歧视或贬损性质的聊天信息
SanctionSelfHarmPromotion	鼓动自残或自杀
SanctionCheatingHacking	作弊/使用外挂
SanctionSpamming	大量发送垃圾信息
SanctionUnsportsmanlikeConduct	违反竞技道德的行为
SanctionInappropriateChatDating	失宜对话
SanctionBullying	欺凌
SanctionInappropriateChatPersonalInfo	失宜对话
SanctionImpersonationDevelopers	冒充开发人员
SanctionImpersonationCeleb	冒充名人
SanctionWeaponizingRules	滥用规则
SanctionInappropriateNameDerogatory	起不适合的用户名
SanctionInappropriateNameNsfw	起不适合的用户名
SanctionInappropriateNameUnsportsmanlike	起不适合的用户名
SanctionRepeatOffender3	反复的冒犯言行
SanctionRepeatOffender10	反复的冒犯言行
SanctionUnknown	违反我们的行为规范
FeaturedItems	特色道具
FeaturedBundles	特色捆绑包
FeaturedCubes	特色造型方块
AbbreviatedDay	{0} 天
AbbreviatedHour	{0} 小时
AbbreviatedMinute	{0} 分钟
AbbreviatedSecond	{0} 秒
BugReportCategoryGeneral	常规问题
BugReportCategoryAccountManagement	账号管理
BugReportCategoryGameplayIssue	游戏问题/错误
BugReportCategoryServerIssues	服务器问题
BugReportCategoryBilling	计费和支付帮助
BugReportPopUpSubmittedText	非常感谢！您的反馈已提交成功。
BugReportPopUpSubmissionFailedText	您最近已经提交了反馈。请过段时间再试。
BugReportPopUpCategoryLabel	类别
BugReportPopUpDescriptionLabel	请详细描述发生这个问题时，您执行了哪些操作。如果需要进一步帮助，请发送电子邮件至 support@innersloth.com。
BugReportPopUpTitle	哦！出了点问题！
BugReportIssueButton	提交问题
BugReportPopUpAttachScreenshotLabel	拍摄屏幕截图？
BugReportPopUpAttachScreenshotDesc	将拍摄当前游戏屏幕的截图（不包含“帮助”窗口），并将其作为您反馈问题的附件。
Email	电子邮件
SettingsHelp	帮助
UserIdTokenError	用户身份验证已过期。如果此种情况仍然存在，请重启游戏。
Cosmetic.hat_hl_korone	Inugami Korone 帽子
Cosmetic.hat_hl_okayu	Nekomata Okayu 帽子
Cosmetic.hat_hl_gura	Gawr Gura 帽子
Cosmetic.hat_hl_mio	Ookami Mio 帽子
Cosmetic.hat_hl_fubuki	Shirakami Fubuki 帽子
Cosmetic.hat_hl_risu	Ayunda Risu 帽子
Cosmetic.hat_hl_moona	Moona Hoshinova 帽子
Cosmetic.hat_hl_pekora	Usada Pekora 帽子
Cosmetic.hat_hl_marine	Houshou Marine 帽子
Cosmetic.hat_hl_watson	Watson Amelia 帽子
Cosmetic.skin_hl_korone	Inugami Korone 皮肤
Cosmetic.skin_hl_okayu	Nekomata Okayu 皮肤
Cosmetic.skin_hl_gura	Gawr Gura 皮肤
Cosmetic.skin_hl_mio	Ookami Mio 皮肤
Cosmetic.skin_hl_fubuki	Shirakami Fubuki 皮肤
Cosmetic.skin_hl_risu	Ayunda Risu 皮肤
Cosmetic.skin_hl_moona	Moona Hoshinova 皮肤
Cosmetic.skin_hl_pekora	Usada Pekora 皮肤
Cosmetic.skin_hl_marine	Houshou Marine 皮肤
Cosmetic.skin_hl_watson	Watson Amelia 皮肤
Cosmetic.visor_hl_nothoughts	放空
Cosmetic.visor_hl_sweepy	困
Cosmetic.visor_hl_smug	一脸得意
Cosmetic.visor_hl_ah	啊。
Cosmetic.visor_hl_hmph	哼！
Cosmetic.visor_hl_teehee	嘻嘻！
Cosmetic.visor_hl_bored	开始无聊了
Cosmetic.visor_hl_nudge	推推
Cosmetic.visor_hl_marine	Marine 的眼罩
Cosmetic.visor_hl_wrong	哈哈，这会有什么问题呢？
AccountDeleteHelp	按下“确认”即表明您请求删除您在《Among Us》中的所有数据。此请求将需要 7-14 天，并将导致所有的星星、经验值、豆豆、豆荚和购买的外观被删除。一旦您的账号被完全删除，我们将无法恢复。在删除过程完成之前，您的账号将可以正常使用。\n\n如果遇到任何错误，请联系 support@innersloth.com。
DeleteAccount	删除账号
DoNotDeleteAccount	取消删除账号
AccountUnDeleteHelp	按下“确认”即表明您要求中止删除账号。如果想删除账号，您需要再次提交申请。\n\n如果遇到任何错误，请联系 support@innersloth.com。
ConfirmDelete	请输入 DELETE 确认删除
ConfirmDeleteAccounts	勾选此框以确认您明白这将删除此账号及其关联账号（{0}）。
ConfirmDeleteAccountsEmpty	勾选此框以确认您明白这将删除此账号及其关联账号。
AccountRequestDelete	待删除账号
UserVersionError	版本错误：此房间是以 Among Us {0} 创建的
Cosmetic.visor_vr_Vr-Black	虚拟现实 - 黑色
Cosmetic.visor_vr_Vr-White	虚拟现实 - 白色
GameType	游戏类型
GameTypeError	出错啦！
GameTypeClassic	经典
GameTypeHideAndSeek	捉迷藏
ShowCrewmateNames	显示名称
HideActionButton	躲藏
HasBeenKilled	被杀了
Random	随机
Ghost	鬼魂
CurrentlyHaunting	当前鬼魂：
RoundRobin	循环赛
RuleOneCrewmates	坚持活下来，直到时间结束。\n完成任务可以推进时间。
RuleTwoCrewmates	利用通风口和威胁指示器躲藏！
RuleThreeCrewmates	开始计时后，伪装者会开始追杀你！
RuleOneImpostor	在规定时间内，杀死所有船员！
RuleTwoImpostor	必须尽快行动！你的视野受限，并且无法进入通风口。
RuleThreeImpostor	在最后关头，你将获得速度提升和行踪提示！
RuleOneCrewmatesTitle	完成任务
RuleTwoCrewmatesTitle	躲避杀手
RuleThreeCrewmatesTitle	终局躲藏
RuleOneImpostorTitle	早杀多杀
RuleTwoImpostorTitle	寻找猎物
PetAction	宠物
EscapeTime	躲藏时间
FinalEscapeTime	终局躲藏时间
UseFlashlight	手电筒模式
CrewmateFlashlightSize	船员手电筒范围
ImpostorFlashlightSize	伪装者手电筒范围
SeekerFinalSpeed	终局躲藏伪装者速度
SeekerFinalMap	终局躲藏地图
SeekerPings	终局躲藏定位
MaxPingTime	定位间隔
TagsTitle	标签
FiltersTitle	筛选
TagFiltersTitle	筛选
FiltersAppliedSingular	已应用 {0} 个筛选条件
FiltersAppliedPlural	已应用 {0} 个筛选条件
TagsFilteredSingular	需要{0}个标签
TagsFilteredPlural	需要{0}个标签
TagsAppliedSingular	已应用{0}个标签
TagsAppliedPlural	已应用{0}个标签
DefaultFilterTag_FirstTime	新手
DefaultFilterTag_Casual	休闲
DefaultFilterTag_Serious	认真
DefaultFilterTag_Expert	专家
TagFiltersHelpFindGame	你可以通过从筛选下拉列表中选择标签来筛选游戏搜索。你选择的筛选将与搜索结果<i>完全匹配</i>。\\n\n例如：如果你选择<b>休闲</b>和<b>专家</b>，那么将只能找到同时使用<b>休闲</b>与<b>专家</b>筛选标签的游戏。
TagFiltersHelpCreate	你可以使用筛选为游戏加上标签，帮助玩家找到你的游戏。你选择的筛选将与搜索结果<i>完全匹配</i>。\n\n例如：如果你选择<b>休闲</b>和<b>专家</b>，那么只有同时筛选搜索<b>休闲</b>和<b>专家</b>才可以看到你的游戏。
MapFiltersSelected	已选择 {0} 张地图
FindGameNeedsRefresh	筛选设置已更改\n\n请刷新
CreateLabel	创建
NewGameMode	全新游戏模式！
NewModeInfo	在这个惊心动魄的模式里，你必须玩命才能胜利！\n<i>但是别着急，这可不是普通的捉迷藏......</i>
HideSeekHowToPlayCaptionOne	太简单了！
HideSeekHowToPlayCaptionTwo	船员！
HideSeekHowToPlayCaptionThree	伪装者！
HideSeekHowToPlayPageOne	<color=#38F25D><b>船员：</b></color>完成任务，推进计时，避开伪装者，坚持活下来，直到时间结束。\n\n<color=#FF3131><b>伪装者：</b></color>找到船员，杀掉他们。
HideSeekHowToPlaySubtextOne	这里没有讨论和推理，只有惊声尖叫。
HideSeekHowToPlayCrewmateInfoOne	掌握躲藏和偷袭技能才能生存下去。
HideSeekHowToPlayCrewmateInfoTwo	该模式下，你可以使用通风口，还能得到一个高科技的威胁指示器，当伪装者靠近时，你就会获得提醒。伪装者的视野有限，所以用你的智慧、通风口和指示器来躲开他们！
HideSeekHowToPlayImpostorInfoOne	该模式下，伪装者无法进入通风口，所以你需要快速行动才能抓住猎物。四周一片漆黑！还好，你有手电筒可以帮你找到下一个受害者。
HideSeekHowToPlayFinalHide	这是最最最后的终局对决。在游戏的最后时刻，伪装者的能力会获得提升：他们的速度更快，还会得到特殊的搜索地图，能够定位到幸存船员的所在位置。\\n\n要想获胜，就要机动灵活，有策略地逃跑！
HideSeekHowToPlayFlashlightMobile	使用屏幕右侧的手电筒模拟摇杆指引光束，杀死你能找到的所有船员！
HideSeekHowToPlayFlashlightDefault	使用鼠标指引手电筒光束，杀死你能找到的所有船员！
HideSeekHowToPlayFlashlightConsoles	使用右摇杆指引光束，杀死你能找到的所有船员！
HideSeekHowToPlayFlashlightPlayStation	使用右操作杆指引光束，杀死你能找到的所有船员！
HideSeekHowToPlayFlashlightSwitch	使用 R 摇杆指引光束，杀死你能找到的所有船员！
OptionUnavailablePublicLobby	大厅没有可用的选项
Cosmetic.nameplate_ballPit	请多给一个小时
Cosmetic.nameplate_cafeteria	我可以和你坐一起吗？
Cosmetic.nameplate_deadbodyfound	发现尸体！
Cosmetic.nameplate_ejected	你叫破喉咙吧
Cosmetic.nameplate_flagAce	无性恋尊严旗帜
Cosmetic.nameplate_flagAgend	无性别尊严旗帜
Cosmetic.nameplate_flagBi	两性尊严旗帜
Cosmetic.nameplate_flagGendF	流性尊严旗帜
Cosmetic.nameplate_flagGendQ	性别酷儿尊严旗帜
Cosmetic.nameplate_flagNonbinary	非二元性别尊严旗帜
Cosmetic.nameplate_flagPan	泛性别尊严旗帜
Cosmetic.nameplate_flagPride	包容性别尊严旗帜
Cosmetic.nameplate_flagLesbian	女同性恋尊严旗帜
Cosmetic.nameplate_flagRainbow	男同性恋尊严旗帜
Cosmetic.nameplate_flagTrans	跨性别尊严旗帜
Cosmetic.nameplate_flashlight	谁在那里？
Cosmetic.nameplate_impostor	发生破坏事件
Cosmetic.nameplate_ninjas	躲在阴影里
Cosmetic.nameplate_polus	Polus 极寒
Cosmetic.nameplate_reactor	船员反应
Cosmetic.nameplate_ripple	涟漪效果
Cosmetic.nameplate_seeker	疑惑的阴影
Cosmetic.nameplate_shhh	嘘嘘嘘嘘
Cosmetic.pet_nuggetPet	鸡块
Cosmetic.visor_Candycane	糖果棒杀戮
Cosmetic.nameplate_candyCanePlate	圣诞宝贝
Cosmetic.pet_coaltonpet	克尔顿
Cosmetic.skin_greedygrampaskin	贪婪的老爷子
Cosmetic.visor_IceBeard	我是一个冰人
Cosmetic.hat_Igloo	冰冠帽
Cosmetic.hat_Present	盒盖
Cosmetic.skin_presentskin	礼品公司
Cosmetic.visor_Rudolph	鼻子这么亮
Cosmetic.skin_scarfskin	舒适围巾
Cosmetic.hat_Scrudge	你在那里，孩子！
Cosmetic.hat_Snowman	冰冷伪装
Cosmetic.nameplate_SnowmiesPlate	与我的雪一起飘荡
Cosmetic.hat_StarTopper	我是那颗星
Cosmetic.skin_uglysweaterskin	丑陋的树懒毛衣
Cosmetic.nameplate_winterForestPlate	松香
Cosmetic.nameplate_WrappingPaperPlate	包大人
Cosmetic.hat_crownBean	豆子男爵
Cosmetic.hat_crownDouble	双冠
Cosmetic.hat_crownTall	高高在上
Cosmetic.hat_wigJudge	大人物
Cosmetic.hat_wigTall	超大人物
Cosmetic.hat_cashHat	百元大钞
Cosmetic.hat_tinFoil	好家伙，这是阴谋
Cosmetic.hat_mareLwyd	幽灵马
Cosmetic.hat_schnapp	施纳普大逃亡
Cosmetic.hat_Sorry	对不起
Cosmetic.visor_wash	污垢
Cosmetic.visor_anime	动漫眼镜
Cosmetic.visor_teary	不是我
Cosmetic.visor_tvColorTest	停播
Cosmetic.visor_beautyMark	美人痣
Cosmetic.visor_Stealthgoggles	潜行目镜
Cosmetic.visor_Plsno	求你了，不是我
Cosmetic.hat_NewYear2023	2023 新年
Cosmetic.pet_HolidayHamPet	假日小香肠
Cosmetic.pet_YuleGoatPet	耶夫勒羊
Cosmetic.skin_Box1skin	打包
Cosmetic.skin_BubbleWrapskin	易碎
Cosmetic.skin_Burlapskin	粗麻布风格
Cosmetic.skin_BushSign1skin	灌木而已啦
Cosmetic.skin_Horse1skin	幽灵马袍
Cosmetic.skin_Sack1skin	土豆袋
Cosmetic.skin_benoit	Benoit Blanc
Cosmetic.hat_babybean	豆宝宝
Cosmetic.skin_Astronaut-Blueskin	宇航员 - 蓝色
Cosmetic.skin_Astronaut-Cyanskin	宇航员 - 浅蓝
Cosmetic.skin_Astronaut-Orangeskin	宇航员 - 橙色
HauntAbilityName	幽幽鬼影
RestorePurchases	恢复购买
StatsHidenSeekGamesCrewmateSurvived	捉迷藏游戏存活次数：\t
StatsHidenSeekTimesVented	捉迷藏中使用通风口的次数：\t
StatsTimesPettedPet	抚摸动作：\t
StatsImpostorKills_HideAndSeek	捉迷藏伪装者击杀次数：\t
StatsFastestCrewmateWin_HideAndSeek	捉迷藏船员最快获胜速度：\t
StatsFastestImpostorWin_HideAndSeek	捉迷藏伪装者最快获胜速度：\t
StatsHideAndSeekImpostorVictory	捉迷藏伪装者胜利数：\t
StatsHideAndSeekCrewmateVictory	捉迷藏船员胜利数：\t
SeekButton	寻找猎物
ScrollList	滚动列表
ScrollNews	滚动新闻
AmongUsAnnouncements	《Among Us》公告
Cosmetic.hat_osiris	奥斯里斯头盔
Cosmetic.hat_maraSov	玛拉·索维
Cosmetic.skin_D2Osiris	奥斯里斯护甲
Cosmetic.hat_saint14	圣人14号头盔
Cosmetic.skin_D2Saint14	圣人14号护甲
Cosmetic.hat_shaxx	沙克斯头盔
Cosmetic.skin_D2Shaxx	沙克斯护甲
Cosmetic.hat_titan	泰坦头盔
Cosmetic.hat_warlock	术士头盔
Cosmetic.hat_hunter	猎人兜帽
Cosmetic.skin_D2Titan	泰坦护甲
Cosmetic.skin_D2Warlock	术士护甲
Cosmetic.skin_D2Hunter	猎人护甲
Cosmetic.hat_starhorse	星马
Cosmetic.hat_savathun	萨瓦图恩的王冠
Cosmetic.visor_savathun	萨瓦图恩之眼
Cosmetic.hat_caiatl	查厄托头盔
Cosmetic.visor_eliksni	埃里克斯尼面罩
Cosmetic.hat_pyramid	金字塔
Cosmetic.visor_erisBandage	埃里斯·摩恩绷带
Cosmetic.hat_erisMorn	埃里斯·摩恩
Cosmetic.hat_chalice	卡鲁斯圣杯
Cosmetic.pet_D2PoukaPet	普卡
Cosmetic.pet_D2WormPet	蠕虫
Cosmetic.pet_D2GhostPet	机灵
Cosmetic.nameplate_titan	泰坦骄傲
Cosmetic.nameplate_warlock	术士骄傲
Cosmetic.nameplate_hunter	猎人骄傲
Cosmetic.nameplate_lightfall	光陨之秋
AnnouncementErrorSubtitle	糟糕！公告出问题了！
AnnouncementErrorText	似乎出问题了。请确保您的游戏在线，并更新到最新版本，以获得《Among Us》的所有最新信息和修复。\n\n 如果仍遇到问题，请将客服表单发送至邮箱 support@innersloth.com。
ReadMoreLabel	查看完整公告！
ReturnToList	返回列表
NavigateLinks	导航链接
HttpErrorContextNone	连接服务器时发生了错误
HttpErrorContextAuthenticate	身份验证时发生了错误
HttpErrorContextRequestGameCode	寻找游戏代码时发生了错误
HttpErrorContextFindHostServer	寻找主机服务器时发生了错误
HttpErrorContextRequestGamesList	请求游戏列表时发生了错误
HttpErrorUnknown	未知错误
HttpErrorBadRequest	请求错误。代码：400
HttpErrorUnauthorized	未经授权。代码：401
HttpErrorForbidden	已被禁用。代码：403
HttpErrorNotFound	未找到。代码：404
HttpErrorMethodNotAllowed	配置方式不允许。代码：405
HttpErrorRequestTimeout	请求超时。代码：408
HttpErrorTooManyRequests	请求过多。代码：429
HttpErrorInternalServerError	内部服务器错误。代码：500
HttpErrorBadGateway	网关错误。代码：502
HttpErrorServiceUnavailable	服务不可用。代码：503
HttpErrorGatewayTimeout	网关超时。代码：504
AgeVerificationTitle	年龄验证
AgeVerificationInfoTitle	什么是年龄验证？
AgeVerificationInfo	您在进入《Among Us》之前，需要进行年龄验证。我们不会储存您的出生日期信息。
AgeVerificationMoreInfo	更多关于我们的隐私政策的内容，请访问：\n <link="https://www.innersloth.com/zh/privacy-policy-chinese/">https://www.innersloth.com/zh/privacy-policy-chinese/</link>
EditLabel	编辑
VerifyAgeText	您的出生日期信息是否正确？
Cosmetic.nameplate_flagMlm	男男相恋尊严旗帜
Cosmetic.nameplate_flagAro	无恋倾向尊严旗帜
Cosmetic.visor_chimkin	小鸡嘴
Cosmetic.hat_rabbitEars	兔耳朵
Cosmetic.hat_fishCap	鱼所畏惧
Cosmetic.hat_bandanaWBY	包头巾
PlayLabel	开始
SettingsLabel	设置
NewsLabel	新闻
AccountLabel	我的账户
CreditsLabel	制作人员
ShopLabel	商店
InventoryLabel	仓库
StatsLabel	属性
FriendsLabel	好友
Cosmetic.hat_starBalloon	五星气球帽
Cosmetic.visor_shuttershadesWhite	炫目迷醉 - 白色
Cosmetic.visor_shuttershadesPink	炫目迷醉 - 拉德曼
Cosmetic.visor_shuttershadesPurple	炫目迷醉 - 紫色
Cosmetic.visor_shuttershadesBlue	炫目迷醉 - 蓝色
Cosmetic.visor_shuttershadesLime	炫目迷醉 - 绿色
Cosmetic.visor_shuttershadesYellow	炫目迷醉 - 黄色
Cosmetic.hat_glowstickPink	通宵狂欢 - 粉色
Cosmetic.hat_glowstickYellow	通宵狂欢 - 黄色
Cosmetic.hat_glowstickCyan	通宵狂欢 - 青色
Cosmetic.hat_glowstickOrange	通宵狂欢 - 橘色
Cosmetic.hat_glowstickPurple	通宵狂欢 - 紫色
Cosmetic.pet_Pip	Pip
Cosmetic.pet_Pusheen	Pusheen
Cosmetic.pet_Stormy	Stormy
Cosmetic.nameplate_pusheen_01	一道彩虹表示什么？
Cosmetic.nameplate_pusheen_02	草莓田
Cosmetic.nameplate_pusheen_03	甜甜圈欺负我
Cosmetic.nameplate_pusheen_04	这里有什么？
Cosmetic.hat_pusheenGreyHat	Pusheen帽子
Cosmetic.hat_PusheenicornHat	超级Pusheenicorn
Cosmetic.hat_pusheenMintHat	淡绿Pusheen
Cosmetic.hat_pusheenPurpleHat	淡紫Pusheen
Cosmetic.hat_pusheenPinkHat	淡粉Pusheen
Cosmetic.hat_pusheenSitHat	朕就坐这了
Cosmetic.hat_pusheenSleepHat	小咪一会儿
Cosmetic.hat_SlothHat	Sloth
Cosmetic.visor_pusheenGorgeousVisor	超美！
Cosmetic.visor_pusheenKissyVisor	亲亲喵喵
Cosmetic.visor_pusheenKoolKatVisor	酷猫
Cosmetic.visor_pusheenOmNomNomVisor	啊呜啊呜
Cosmetic.visor_pusheenSmileVisor	Pusheen笑笑
Cosmetic.visor_pusheenYaaaaaayVisor	耶耶耶
Cosmetic.skin_PusheenGreyskin	Pusheen
Cosmetic.skin_Pusheenicornskin	超级Pusheenicorn
Cosmetic.skin_PusheenMintskin	淡绿Pusheen
Cosmetic.skin_PusheenPinkskin	淡粉Pusheen
Cosmetic.skin_PusheenPurpleskin	淡紫Pusheen
Cosmetic.skin_Slothskin	Sloth
Cosmetic.hat_bearyCold	哆嗦熊
EosAccountSilentMergeFail	确定您的 Among Us 账号时遇到了问题。请重试或继续使用游客账号。所有进度都会保存，但我们建议建立一个账号，以便完整享受 Among Us 中的全部功能。\n\n是否再次尝试建立账号？
AskForEosAccount	您是否拥有现有的 Among Us 账号？（即 Epic Online Services 账号。）\n\n如果您已在此设备上玩过 Among Us，请选择“是”。
KwsCreateFail	糟糕！发送监护人许可邮件时发生了错误。请重新尝试或在离线模式下继续。\n\n是否重试？
MissingGuardianEmailText	您的账号缺少监护人电子邮箱。我们需要通过电子邮件征求您监护人的许可才能继续。如果监护人同意，您便可以在线使用自由聊天和更改用户名称。请寻求成年人协助您取得许可吧！
MiningPit	矿坑
Jungle	丛林
BuildSandcastle	搭建沙堡
FishingDock	码头
CatchFish	捕鱼
CollectShells	收集贝壳
LiftWeights	举重
RoastMarshmallow	烤棉花糖
TestFrisbee	扔飞盘
CollectSamples	收集样本
CollectVegetables	收集蔬菜
HoistSupplies	吊起物资
MineOres	开采矿石
ReplaceParts	更换零件
HelpCritter	帮助生物
RecRoom	水花区
Lookout	瞭望台
Beach	沙滩
Highlands	悬崖
SleepingQuarters	宿舍
CrankGenerator	启动发电机
FixAntenna	修理天线
TuneRadio	寻找信号
MushroomMixupSabotage	蘑菇混合启动时长：{0}
MushroomMixupName	蘑菇混合
CollectStick	收集棍子
MineOresMine	使用十字镐
PolishGem	抛光宝石
ExtractFuel	提取燃料
MonitorMushroom	监视蘑菇
WipeSand	擦除沙粒
PlayVideogame	玩电子游戏
CookFish	烧鱼
PrepVegetables	准备蔬菜
LobbyTimerExpiringTitle	大厅即将到期
LobbyTimerExpiringMsg	将大厅延长 {0}？
LobbyTimerExpiringOk	延长
LobbyTimerExpiringNo	关闭
LobbyTimerExpiringUnit	秒
LobbyTimerExpiringMsg2	大厅关闭倒计时：{0}。
LobbyTimerExpiringHud	大厅到期倒计时：{0}
Cosmetic.hat_pickaxe	失手了
Cosmetic.hat_anchor	起锚
Cosmetic.hat_antenna	打碟天线
Cosmetic.hat_sharkfin	陆地鲨鱼
